@relation train

@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 {1,2,3,}

@data
-0.256363,-0.268829,-0.260566,-0.245728,-0.155973,0.127010,0.079282,0.063308,-0.493838,-0.290061,-0.273102,-0.370979,-0.099674,0.444528,-1.604272,-0.334717,0.236308,-1.994029,-1.318461,-0.916861,-1.346212,-1.046423,-1.222754,-1.308410,0.162900,-1.072763,-1.006514,-0.867610,0.037119,-0.008139,-0.385839,1
-0.134118,-0.725862,-0.661644,-0.120758,-0.307031,-0.453202,-0.662931,-0.557152,-0.302055,-0.379735,-0.335371,-0.073647,-0.013633,-0.165052,-0.060542,0.188586,0.017901,-0.074342,1.000010,0.964221,0.961881,1.179727,0.954810,0.910358,-0.376307,0.988941,1.004433,0.919072,0.995819,0.924570,0.324983,3
-0.673184,0.117410,-1.121925,-0.297762,0.842820,-0.871440,-0.793621,-0.739524,0.543540,0.651439,0.445865,0.624487,1.580547,-0.193070,-0.567648,0.802467,0.730808,-0.556669,-0.972494,-1.054367,-1.004094,-1.066328,-0.858542,-1.209588,-0.257701,-0.734226,-0.558509,-0.960179,-0.733061,-0.958379,0.276441,2
0.893970,0.028237,0.147378,1.095184,1.457394,-0.076147,0.139959,-0.155883,1.327913,1.360885,0.994231,0.972233,-0.525254,1.049543,-2.545141,-0.220444,0.076782,-2.560118,-0.686344,-0.762626,-0.808954,-0.964290,-0.618746,-0.440436,-0.981482,-0.494832,-0.470534,-0.533989,-0.492129,-0.533989,0.421169,3
-0.267844,0.532341,0.426251,-0.990843,-1.678260,-0.552346,-0.639598,-1.066933,-1.167767,-1.463527,-1.166561,-1.851877,-0.791671,-1.200842,-0.053532,-1.500724,-0.057748,-0.053532,2.291096,2.558709,1.112175,2.563229,2.449228,2.158701,-1.276942,2.554787,1.603063,2.582734,2.554791,2.582733,0.257576,1
0.240741,-0.400283,-0.289067,-0.176924,-0.171013,0.738277,0.792586,0.857447,0.284925,0.352370,-0.053947,0.488338,-0.051043,0.477060,-0.550367,0.749457,0.390803,-0.539388,-1.026017,-1.054367,-0.854233,-0.952437,-0.997767,-1.040495,0.563294,-1.033959,-1.091362,-0.960179,-1.034362,-0.958379,0.276441,2
0.627644,-0.112876,-0.089575,0.353557,1.024207,0.109397,0.191491,0.293108,0.692758,0.752594,0.110634,0.985322,-0.341946,0.537439,-1.896817,-0.190486,0.399781,-1.925567,-0.587884,-0.446447,-0.571117,-0.349133,-0.557362,-0.804439,0.821829,-0.427919,-0.433529,-0.403570,0.261199,0.193310,0.278763,2
0.221841,-0.855034,-0.300366,-0.065389,0.490992,0.605778,1.007822,1.268095,0.902194,0.727159,0.913143,1.361086,0.643237,0.500976,-0.042432,1.464332,1.066531,-0.031295,0.485383,0.002134,0.644414,0.299772,0.533687,0.649862,-0.257701,0.314671,0.684815,-0.049470,0.321337,-0.042947,0.276441,3
-0.330877,-0.483704,-0.675246,-0.383676,0.633756,-0.272458,-0.215458,-0.107005,0.344881,0.580887,-0.010175,0.560600,0.684314,0.025721,0.603537,0.710552,0.520418,0.597404,-0.196327,-0.400856,-0.146454,-0.242711,-0.142874,-0.035574,-0.331329,-0.247235,-0.064474,-0.248693,-0.235654,-0.235171,0.324983,2
-0.324141,-0.246783,-0.327660,-0.200418,0.229160,-0.710169,-0.351466,-0.363368,-0.116244,0.145729,-0.367260,0.199976,0.348068,-0.148102,-0.030299,0.190978,0.020367,-0.030299,0.964321,1.150575,0.975534,1.246881,0.965406,1.067136,0.816913,0.943612,0.847494,0.954408,0.943613,0.954408,0.000000,1
0.128991,-0.890602,-0.696387,0.122316,-0.069584,0.225681,0.687350,0.999959,-0.138361,0.127242,-0.240088,-0.668167,-0.616073,0.786474,0.077251,0.044626,0.629684,-0.285457,-1.477601,-1.345604,-1.220950,-1.202949,-1.524950,-1.200239,-0.878870,-1.498913,-1.167061,-2.062588,0.361911,0.296817,-1.107999,3
0.291640,-0.254132,-0.442919,-0.202680,-0.347545,1.182442,0.790404,1.018176,0.143287,0.348681,-0.080682,-0.103024,-0.464644,0.525073,0.041959,0.196226,0.453665,0.041959,-0.911844,-1.074976,-0.956734,-0.963144,-0.965547,-0.918873,1.377775,-0.956349,-0.821316,-1.191992,-0.956350,-1.191992,0.000000,2
-0.144855,-0.649358,-0.540082,-0.160779,-0.507811,0.808639,0.663564,0.365570,-0.077668,0.087587,-0.244330,0.201826,0.150012,0.094233,-0.564763,0.229773,0.003103,-0.584386,0.952298,0.671706,0.961881,0.874898,0.876396,0.837594,0.748110,0.943159,0.851737,0.821758,0.950208,0.827920,0.324983,2
-2.911672,-0.732296,-0.569769,-2.649391,-1.570692,-0.291107,-0.200519,0.022630,-1.965580,-1.879524,-1.604273,-1.783516,2.884935,-0.439964,1.115491,-1.883545,-0.115661,1.185258,0.613841,0.536141,0.453486,0.516044,0.762746,0.545250,0.382691,0.667524,0.581912,0.773443,0.469620,0.465286,0.478365,1
-1.197723,-0.699744,-0.433841,-1.130369,-0.872104,-0.827579,-0.159975,-0.097891,-0.969741,-1.001166,-0.878017,-0.234217,1.274732,0.496020,-0.601416,-0.799512,0.606381,-0.394463,0.327107,0.305986,0.307153,0.615599,0.130308,0.034492,1.111971,0.353205,0.337562,0.343976,0.710884,0.690766,1.323814,3
1.188575,7.735741,7.740074,8.168135,0.939058,-9.221378,-9.246531,-9.167502,3.184015,0.495878,6.512697,0.800948,-1.265584,0.652345,-1.948993,-0.195583,0.392080,-0.519523,1.883645,4.453614,5.339206,5.098410,-0.412719,-0.412489,-0.693703,-0.427919,-0.376236,4.658592,0.261199,2.391021,0.223374,1
-0.510746,-0.356794,-0.144362,-0.544817,-0.400484,-0.725047,-0.148816,0.098978,-0.193100,-0.432865,0.345495,-0.495365,0.504173,0.556278,-0.198679,-0.532653,0.654576,-0.131776,-0.821407,-0.477109,-0.963832,-0.700065,-0.651549,-1.052056,1.415273,-0.595715,-1.002754,-0.285246,0.646434,0.638882,2.016176,2
1.547671,2.023182,0.597877,0.511240,-0.707787,2.367799,1.716867,-0.698186,1.492984,1.961657,0.495768,-2.192676,-3.267556,0.911977,-1.817599,-2.139095,0.006123,-1.817597,0.087735,-0.105246,0.554550,0.219499,0.157059,0.652627,-0.491143,-0.319346,0.267181,-0.207737,-0.319346,-0.207737,0.257576,2
0.820994,-0.064059,-0.073260,0.068299,0.427778,0.069726,0.065542,0.100001,0.830194,0.843363,0.055995,0.360533,-0.749508,0.577550,0.120707,0.651460,0.567637,-0.493254,-0.578947,-0.642452,-0.474225,-0.567033,-0.470574,-0.356493,-0.100672,-0.545158,-0.318944,-0.656676,0.200087,0.065116,-1.161240,2
0.995315,-0.091218,0.920129,1.171889,1.174400,1.961354,0.476225,0.841523,0.485755,-0.356010,0.422451,0.851847,-1.244573,0.469369,-2.105318,-1.072161,0.173848,-2.265663,-0.806257,-0.104783,-1.344503,-1.040693,-1.053863,-1.234620,-2.143116,-0.166881,-0.933679,0.070312,0.213638,0.272187,-1.183479,2
-0.868857,0.528721,0.643086,-0.609750,-1.296645,2.535786,3.400056,3.740750,-0.683228,-1.229793,0.170028,0.218172,0.670491,0.505299,-1.785731,-0.342016,0.593674,-1.454279,1.067134,0.697533,0.624901,0.907972,0.599424,0.655351,-0.290635,1.302174,0.933257,0.847353,0.764598,0.732275,0.524903,2
0.136139,-1.015361,-0.754977,0.026419,0.860262,-0.213316,-0.161030,-0.334426,0.481694,0.400384,0.093082,0.342739,0.205877,0.369381,-0.039504,0.259601,0.236710,-0.039504,-1.874195,-2.149951,-1.967393,-2.225547,-1.781504,-1.706513,0.743506,-1.783918,-1.781304,-2.055450,-1.783920,-2.055450,0.000000,2
2.068520,-0.015684,0.024930,2.401181,1.826040,0.453584,0.447493,0.308036,1.760497,2.198910,1.056279,1.017170,-1.033156,0.644132,0.015279,1.360081,0.989454,0.094383,0.595946,1.000221,0.538052,1.049339,0.610955,0.390955,-0.077876,0.466885,0.368526,0.727118,0.575439,0.556638,0.504975,2
-0.531506,1.928582,0.863611,-1.082416,-0.898674,-0.509490,-0.162679,0.287397,-0.554016,-0.829922,0.007423,0.705354,0.927126,-0.602291,-0.264989,0.618355,-0.054340,-0.223219,0.304799,-0.248643,-0.034514,-0.462250,0.209727,0.178010,-0.701655,0.862644,0.857960,-0.064960,0.433218,0.073077,0.053302,3
-1.585772,1.821517,1.642775,-1.565065,-0.614957,-0.097199,-0.008853,0.005407,-0.892322,-0.574192,-0.001777,-0.124246,2.752938,0.540746,1.556219,0.566109,0.567014,-0.157100,-0.155411,-0.191320,0.504998,-0.086809,0.485975,-1.565568,0.103285,-1.097293,-1.605878,-0.039341,0.406406,0.458520,0.486582,2
1.386419,1.125743,1.495095,1.503741,-0.368908,1.214511,1.258044,1.097897,1.629405,1.420600,2.275820,2.858089,-0.455184,1.287500,0.805775,2.853266,1.323487,0.790926,-1.035065,-0.294123,-0.609480,-0.098593,-1.437689,-1.801414,0.361991,-1.343090,-1.836596,-1.198426,-1.335754,-1.198426,0.421169,3
-0.747305,-0.093918,-0.271795,-0.049967,0.006052,1.111568,1.453777,1.934112,0.208803,0.980949,-0.601185,0.014698,0.717972,0.046910,-0.618627,-0.130027,-0.041292,-0.618626,-2.108834,-1.585270,-1.676054,-1.454678,-1.753154,-2.359461,-0.884058,-2.295318,-2.404695,-1.882035,-2.295321,-1.882034,0.257576,2
-3.014515,2.560317,2.145430,-2.347698,-2.356340,-3.103081,-2.722678,-2.448729,-3.193364,-2.283456,-3.671089,-2.963445,2.246263,-2.382081,-0.118164,-2.376549,-2.188052,-0.133042,0.725108,0.642894,0.786786,0.767109,0.609638,0.920572,-1.205364,0.565515,0.895528,0.351898,0.562440,0.351897,0.421169,2
-0.565395,-0.361428,-0.269553,-0.536634,-0.278661,0.117058,-0.005536,-0.056270,-0.878158,-0.876970,-0.911977,-1.243264,0.260657,-0.754525,-0.619079,-1.599847,-1.101314,-0.639899,0.543570,-0.349837,0.411232,-0.110232,0.479079,0.797150,0.365007,0.611378,1.026620,-0.312902,0.633757,-0.312902,0.256262,3
-0.503589,0.875070,0.815557,-0.567115,-2.251788,0.777826,0.977452,-1.665996,-0.821679,-0.835562,-0.669586,-1.385515,0.137305,-0.651772,1.940448,-1.583461,-1.016869,1.925668,-0.507841,-0.528370,-0.609480,-0.964290,-0.414015,-0.270308,1.145649,-0.282763,-0.470534,-0.312520,-0.281215,-0.312520,0.421169,2
4.597270,1.315445,1.770952,3.834651,2.969879,1.541035,1.104131,-1.059393,3.884011,3.035225,3.650380,3.045277,-4.532134,4.353594,-2.533681,-0.352913,2.890159,-2.533678,0.479783,1.253418,0.176794,0.253850,0.160909,-0.062612,-2.091543,0.951956,0.046662,1.529574,0.951957,1.529574,0.000000,3
-0.073290,0.333591,0.003890,-0.390623,0.237655,-0.089763,0.073646,-0.114525,0.118878,0.205123,0.045986,-0.043539,0.060890,0.118978,1.240853,0.205636,0.192707,1.240852,-1.228586,-1.289910,-1.158822,-1.173494,-1.169574,-0.918873,0.743506,-1.370133,-1.013350,-1.191992,-1.370135,-1.191992,0.000000,3
-1.608190,1.441611,0.112484,-1.297653,0.039377,2.235802,1.383607,-0.492601,0.118667,0.080920,0.619984,0.192547,1.865150,-1.089354,-1.558531,-0.163141,0.285970,-1.538322,0.149972,-0.211004,0.147720,-0.191943,0.117571,0.607981,-1.071759,0.413272,0.604341,-0.125100,0.407803,-0.125100,0.164557,1
1.888972,-0.644533,-0.557987,1.846652,2.673917,-0.718171,-0.623985,-0.129835,1.528974,1.997245,0.832306,1.915513,-0.708130,0.823711,-0.755319,1.800406,0.520930,-0.819216,-1.237634,-1.661371,-1.164653,-1.473176,-1.245072,-0.895560,0.382691,-1.279455,-0.933679,-1.637243,-0.127674,-0.196779,1.173948,1
-0.498180,-0.649610,-0.551261,-0.615229,-0.640682,0.279123,0.686495,0.452670,-1.076183,-0.547048,-1.232510,-0.771553,0.120607,-0.359720,-1.157714,-0.458642,-1.083923,-1.157713,0.164569,-0.053134,0.195945,0.072179,0.210009,-0.063761,1.802517,0.014511,-0.023523,0.065353,0.014511,0.065353,0.115478,3
-0.829258,1.448548,-0.239414,-0.837754,-0.088637,-1.833579,-0.429488,-0.559233,-0.112464,-0.031567,-0.085414,0.399469,1.692538,-0.939231,1.365712,0.730155,0.140250,1.350933,-0.752764,-0.294123,-0.808954,-0.747867,-0.823477,-0.780683,1.033758,-0.706902,-0.665684,-0.091050,-0.703043,-0.091050,0.303478,3
-1.661069,-0.637998,-0.723048,-1.717470,-1.197321,0.214422,0.151721,0.247286,-1.526562,-1.335954,-1.250505,-1.108251,1.168973,-1.062210,-0.173476,-1.048034,-1.605476,-0.188576,0.554065,0.379192,0.566040,0.570099,0.484377,0.619301,0.478245,0.485312,0.622687,0.529817,0.494109,0.537990,0.190202,1
-0.007107,-0.437480,-0.351888,0.121321,-0.069186,-0.000351,-0.027084,-0.201554,-0.465820,-0.163674,-0.439049,-1.277846,-0.558560,0.088024,0.269332,-1.005610,-0.270016,0.254464,-0.055342,0.174391,-0.210552,0.117832,-0.004550,0.240068,0.585904,0.141376,-0.080230,0.351898,0.140613,0.351897,-4.522922,1
1.174299,-0.893749,-0.905984,1.094480,0.224365,0.182966,0.315617,0.142673,-0.049148,0.141266,-0.326173,0.051918,-1.436788,1.166461,0.727391,0.221992,0.285306,0.738761,-0.718051,-0.862303,-0.704361,-0.724765,-0.580092,-0.533417,-0.052453,-0.734226,-0.380891,-0.757800,-0.733061,-0.754955,0.276441,2
0.462502,-0.298808,-0.311616,0.491586,0.578554,-0.275665,-0.198257,-0.012848,-0.104321,0.142191,-0.231885,0.236509,-0.850421,0.400968,0.287398,0.680031,0.473208,0.311887,-0.829479,-1.175506,-0.988472,-1.051249,-1.006312,-0.277134,-0.670179,-0.646614,-0.338316,-1.068541,0.268297,0.283878,-1.147656,1
-0.535547,-0.975571,-0.736328,-0.633375,-0.202067,0.045231,0.761924,1.249799,-0.293369,-0.019708,-0.667405,0.377302,0.860052,-0.270891,0.025814,0.592388,0.080850,0.025814,1.372446,1.253418,1.449658,1.425524,1.609094,0.641769,-0.542243,1.696959,0.746602,0.889315,1.696961,0.889314,0.000000,1
-0.636339,-0.595223,-0.704510,-0.568552,-0.059051,0.514034,0.624428,0.296546,-0.412257,0.444547,-1.020088,0.200901,0.434655,0.429277,1.480820,0.766357,0.239243,1.480819,-1.102722,-1.289207,-1.118408,-1.119811,-0.989041,-0.351416,0.687601,-1.037879,-0.623431,-1.323889,-1.037881,-1.323888,0.257576,2
-0.012167,-0.250271,-0.197081,-0.162408,-0.300547,0.234689,0.260174,-0.008664,-0.234277,-0.351084,-0.168058,-0.562912,-0.306911,0.459447,0.034767,-0.655169,0.364716,-0.059926,-0.441028,-0.368053,-0.377333,-0.261963,-0.412719,-0.580466,-0.759601,-0.369300,-0.433529,-0.403570,0.281567,0.193310,2.161769,1
-1.664588,1.612312,2.450641,-1.254827,-3.594477,1.773261,2.282554,2.434152,-2.087223,-3.253176,-1.001711,-2.253396,1.108152,-2.730421,0.876891,-2.195794,-2.062590,0.876890,2.526439,2.245958,3.385887,2.288680,2.090837,1.896315,-1.405220,1.468955,1.623873,1.471769,1.485143,1.471769,0.127342,3
0.550657,-1.131775,-0.729874,0.617571,0.791358,0.318823,0.337412,-0.237685,0.769906,0.915393,0.565959,0.792444,-0.368868,0.812612,-0.843665,0.741907,0.795671,-0.843665,-1.275836,-0.924823,-1.149975,-1.126244,-1.352942,-1.428344,0.562470,-1.399388,-1.133685,-1.006212,-1.403511,-1.006211,0.127342,3
-1.412256,-0.101848,-0.380871,-1.697464,-2.359456,0.766707,0.720073,0.348078,-2.133969,-1.325398,-1.872490,-0.826523,0.885104,-1.462223,-0.701997,-0.261652,-1.059293,-0.701997,0.385827,0.247889,0.444227,0.319456,0.438826,0.562963,-1.050849,0.289337,0.460320,0.175888,0.289338,0.175888,0.000000,1
-0.769814,0.005472,0.132228,-0.662639,-3.115146,0.812951,1.018981,1.374155,-0.721953,-0.514677,-0.300970,-1.001568,0.638452,0.275726,-1.117602,-0.851938,0.290675,-1.172994,-0.188324,-0.289649,-0.231996,-0.174803,-0.181287,-0.132520,-0.496029,-0.193441,-0.089763,-0.234830,0.342680,0.266567,0.611064,3
0.024667,-0.272790,0.160427,-0.040234,-0.847947,1.133182,0.922482,-0.005160,-0.311405,-1.069245,-0.497970,-0.328896,-0.444809,0.096919,0.546848,-1.280662,0.038311,2.035749,-0.594147,-0.471037,-0.894988,-0.694777,-0.862603,-0.810802,-0.420963,-0.259590,-0.512677,-0.331470,0.156748,0.161844,-0.565075,3
-2.479691,-0.566380,-0.783548,-2.488642,-1.274127,0.117390,-0.170581,-0.854863,-2.053344,-1.376065,-2.179411,-0.412096,2.649190,-2.010921,1.105840,-0.674079,-1.378578,1.091061,-1.158215,-0.996883,-1.008427,-0.747867,-1.028228,-0.780683,0.361991,-1.343090,-2.031726,-1.198426,-1.335754,-1.198426,0.421169,1
0.466563,-0.135123,-0.148394,0.234900,0.213045,0.207737,0.181328,0.215860,-0.010916,-0.257590,-0.076476,0.109709,-0.922140,0.448700,-0.812672,-0.286292,0.339010,-0.878438,-0.405250,-0.485654,-0.377333,-0.392713,-0.354863,-0.356493,-0.232457,-0.310680,-0.261651,-0.403570,0.281567,0.193310,1.220288,1
1.245274,-0.447935,-0.091840,0.978849,1.103224,-0.374437,-0.167505,-0.188576,1.249901,0.979421,1.044215,0.634339,-0.870547,1.134190,0.058975,1.158517,1.612111,0.044102,-0.974163,-1.465437,-1.008427,-1.613516,-0.823477,-0.440436,-1.989103,-0.918971,-0.470534,-1.198426,-0.913956,-1.198426,0.421169,1
1.111769,-0.296234,-0.528722,1.342289,1.495797,-0.140441,-0.164107,-0.103708,0.960603,0.674501,0.439602,1.429346,-0.305302,0.897852,-0.265975,0.742058,0.667605,-0.265974,0.534723,0.429980,0.458160,0.509620,0.462371,0.656336,-0.842177,0.491967,0.714653,0.534843,0.491968,0.534843,0.000000,1
1.861528,0.542112,0.276681,2.128239,0.873140,1.756070,1.361390,0.239887,1.579642,1.597133,1.557627,1.084123,-2.039571,1.988905,-0.226215,0.957023,1.368626,-0.226214,-0.898323,-0.766286,-0.943836,-0.660567,-0.860955,-0.597204,1.099103,-0.877875,-0.582143,-1.006212,-0.878268,-1.006211,0.127342,3
-0.122477,0.127553,0.542837,0.038515,0.362172,0.708118,0.761592,0.822392,0.277837,-0.037847,0.383516,1.071959,0.436334,0.571740,-0.627293,0.276500,0.530973,-1.475089,0.352652,0.289649,0.313225,0.192215,0.385435,0.169445,0.033128,0.408909,0.412437,0.466462,0.617732,0.609447,1.397761,1
-0.666901,0.106231,-0.610082,-0.602200,-0.147760,0.340246,-0.045991,0.084518,-0.320603,-0.192004,-0.312541,-0.206812,0.910921,-0.750434,-0.389205,0.007987,-0.275585,-0.413041,-0.673526,-1.111569,-0.959549,-1.382095,-0.607899,-0.306599,-0.254815,-0.188968,0.598852,-0.887616,-0.183992,-0.887615,0.256262,1
0.129514,0.223771,0.332476,0.957346,-0.460200,-1.007418,-0.865179,-0.406677,-0.734861,-0.850320,-0.083342,-0.465105,-0.683359,0.148062,1.047532,-0.303824,-0.675878,1.058992,-0.477008,-0.574161,-0.404638,-0.610925,-0.440877,-0.364374,-0.257701,-0.434544,-0.203273,-0.454228,-0.431800,-0.449804,0.276441,3
5.592525,1.900735,2.435964,5.427965,4.836232,-0.669363,-1.152285,-1.646493,4.986333,4.543790,4.978997,2.717145,-4.961904,4.952055,-1.930998,0.255006,5.237351,-1.930996,1.030440,1.253418,0.813246,0.839672,0.884992,-0.062612,-1.316853,0.951956,0.046662,1.529574,0.951957,1.529574,0.000000,3
0.063465,0.252302,0.268156,0.172782,-1.280661,-1.319968,-1.333945,-0.590116,-0.692879,-0.543500,-0.734449,-0.300446,-0.064065,-0.368979,0.409090,-0.015228,-0.364203,0.409090,0.908517,1.504946,1.468759,1.351232,1.278348,-0.131263,0.426371,0.285065,-0.053333,1.614121,0.285065,1.614120,0.000000,1
0.140090,-0.282934,-0.291650,0.153772,-0.456591,-0.186404,0.049711,0.361398,-0.404365,-0.276832,-0.521625,-0.572492,-0.509762,0.196970,0.089869,-0.677447,-0.316280,0.089869,0.639064,0.317526,0.688759,0.402394,0.688243,0.899903,0.009215,0.668650,0.554960,0.457696,0.673929,0.457696,0.124779,2
-0.322895,-0.003133,0.153078,-0.337070,-0.800818,0.029816,-0.020673,0.128659,-0.862907,-0.877262,-0.344861,-1.244068,-0.211276,0.345776,4.235367,-0.951675,0.271473,3.876368,-0.831279,0.964774,-0.934467,-0.784933,-1.222754,-1.252414,1.678462,-1.189982,-1.235623,1.157309,-0.003621,0.870927,0.389530,3
1.605878,1.236126,1.971210,0.858132,-0.834013,2.477076,2.633206,1.810559,1.902045,2.451142,1.388835,1.582052,-0.817155,0.818372,-1.015262,0.564219,0.494089,-1.097796,-0.505780,0.993948,-0.535398,1.034963,-0.958208,-0.810802,-0.306157,-0.815867,-0.849475,-0.632810,0.014538,0.079081,1.135386,1
-1.070150,-0.252845,-0.303543,-1.096491,-1.241153,0.250814,0.557233,0.950388,-1.254525,-1.187369,-1.265886,-1.294635,0.953898,-1.046628,-0.578083,-1.244069,-1.162538,-0.578082,0.979401,0.813073,1.047031,0.889595,1.040693,0.744743,-0.612796,1.014456,0.871069,0.976937,1.020991,0.976937,0.124779,1
-0.814178,-0.092698,-0.189822,-0.578284,-0.280441,-0.201916,0.013966,0.148343,-0.920260,-0.714231,-0.725803,-0.468423,0.487072,-0.424261,-0.930233,-0.676804,-1.214713,-0.954078,0.011029,0.866716,-0.146454,1.078090,-0.691711,-0.981504,-1.140924,0.256394,-0.446226,0.529817,0.266055,0.537990,0.324983,3
-0.270237,-0.768920,-0.882661,-0.559877,-0.061761,0.026833,0.031518,-0.014968,-0.346540,0.082350,-0.485464,-0.314531,0.126950,0.133756,0.259450,0.248965,0.160688,0.259450,-1.113278,-1.074976,-1.158822,-0.963144,-1.169574,-0.918873,0.743506,-1.163241,-0.821316,-1.191992,-1.163243,-1.191992,0.000000,3
-0.308589,0.452559,-0.196779,-0.178553,-0.256022,0.203595,0.059440,0.270106,-0.229763,-0.457103,-0.254343,-0.137747,0.353065,-0.506113,-0.665947,-0.658085,-0.359046,-0.686163,-0.329248,-0.095922,-0.274158,0.144141,0.116746,-1.042405,-0.254815,-0.589150,-1.112172,-0.025543,-0.592871,-0.025543,0.256262,3
-0.459576,-0.794806,-0.816703,-0.400163,0.313405,0.159944,0.274801,0.572101,-0.059018,0.128850,-0.366073,0.997556,0.659613,-0.238299,-0.525696,0.649007,0.047650,-0.525696,-1.213708,-1.299662,-1.282475,-1.270506,-1.272618,-1.201546,-1.050849,-1.150072,-1.088446,-1.251406,-1.150073,-1.251405,0.000000,3
-1.421907,1.721087,2.480901,-1.191794,-2.250582,-3.098456,-3.368388,-3.593171,-2.121705,-3.050908,-1.209790,-2.553280,1.030542,-2.880815,2.482812,-2.688596,-2.737151,2.494773,2.199412,2.499396,1.843338,3.259504,3.178880,1.833182,-1.283979,1.513390,1.217628,2.480293,1.526360,2.499896,0.276441,1
0.153983,0.037379,-0.352572,0.278179,0.459064,-0.250995,-0.265040,-0.175909,0.340056,0.436645,0.519554,0.287206,-0.160467,-0.060543,-0.756646,0.066519,-0.018290,-0.775676,-0.792343,-0.095922,-0.616849,0.144141,-0.970231,-1.042405,0.055096,-0.989323,-1.112172,-0.600259,-1.001750,-0.600258,0.256262,2
-0.288463,-0.067312,0.596249,0.013552,-0.721187,-0.631353,-1.419697,-1.144643,-0.839714,-0.801954,-1.144545,-0.625924,-0.182192,-0.322021,-0.092762,-0.235302,-0.468946,-0.107638,0.639325,0.408648,0.587323,0.334254,0.609638,0.750443,-0.085833,0.777585,0.895528,0.573367,0.773344,0.573366,0.421169,2
-0.092327,0.290835,0.253097,0.057548,0.503347,0.755820,0.831029,0.201554,-0.085815,-0.202137,0.233654,-0.089540,-0.177658,-0.161121,-1.550388,-0.447372,-0.309062,-1.550386,-0.349294,-0.105246,-0.560742,-0.115329,-0.607004,-1.355459,-0.491143,-0.319346,-0.623431,0.071312,-0.319346,0.071312,0.257576,2
-1.374155,0.209295,0.279124,-0.825017,-1.015763,-1.982365,-2.252797,-1.513089,-1.185159,-1.271714,-1.120216,-1.475590,-0.045964,-0.877696,0.081890,-1.104733,-1.070552,0.093064,1.389737,0.674481,1.393763,0.868956,1.369027,1.833182,-0.668198,1.363599,1.572904,0.861236,1.375765,0.872485,0.276441,1
-0.441028,-0.671204,-0.497135,-0.425829,-0.302809,-0.410949,0.125292,0.044595,-0.294747,-0.075106,-0.515764,-0.091196,0.637326,-0.392302,0.627212,0.007960,0.209355,0.627212,0.017990,-0.014083,0.176794,0.253850,0.160909,-0.062612,1.781607,0.206942,0.046662,-0.391296,0.206943,-0.391295,0.000000,2
-0.061607,-1.431960,-1.470666,-0.065888,0.886098,0.029346,0.140472,0.133414,0.278903,0.720112,-0.309776,-0.153862,0.217076,-1.559939,0.056074,0.526138,-1.446236,0.167695,-0.425939,-1.129664,-0.328335,-0.992438,-0.338808,0.344922,-1.352039,-0.437560,0.337562,-0.914467,-1.448248,-1.446938,-0.913107,3
1.246682,-0.842136,-0.975944,1.145550,1.436283,0.478657,0.539047,0.434765,1.247689,1.831570,0.220816,0.229592,-1.154396,1.937533,-1.281166,-0.055902,0.678432,-1.281165,-0.137607,-0.697241,-0.003098,-0.450156,0.157059,0.652627,0.294686,0.039918,0.267181,-0.486780,0.039918,-0.486779,0.257576,1
0.182192,-0.273052,-0.177085,0.212281,0.676984,0.063269,0.431077,0.875653,0.126026,-0.242782,-0.068072,-0.267985,-0.440285,-0.087978,-0.623885,-0.540906,-0.299089,-0.623884,-0.226305,0.619662,-0.459658,-0.331962,-0.563183,-0.766991,-0.542243,0.206942,0.046662,0.889315,0.206943,0.889314,0.000000,2
1.525152,-0.579580,-0.609046,1.634934,1.235020,-0.529726,-0.379283,-0.188636,1.309113,1.545158,1.174202,1.493686,-1.622267,1.804028,0.113992,2.239123,1.995636,0.083576,-0.382590,-0.095922,0.068539,0.144141,-0.607899,-0.674512,-0.151510,-0.989323,-0.684393,-0.887616,-1.001750,-0.887615,0.256262,1
-1.443521,1.986689,0.167444,-1.660167,-0.486810,-0.495807,0.201092,-0.361348,-0.767905,-0.316772,-0.641377,0.883575,1.925569,-0.458994,1.524250,-0.296888,-0.014547,1.538725,-0.117018,-0.521926,-0.034514,-0.391195,-0.024266,-0.194568,-0.903732,-0.077283,-0.201122,-0.362232,0.138783,-0.124226,0.586350,3
-1.048636,-1.300969,-1.253419,-0.866315,-0.041716,-0.411231,-0.656969,-0.770820,-0.482418,0.035277,-0.939492,0.992681,1.278150,-0.187239,-0.625141,1.171787,-0.032696,-0.625141,0.761500,0.190757,1.112175,0.554326,0.539096,0.652627,1.866354,0.758444,0.267181,0.350359,0.758445,0.350359,0.257576,2
0.348238,-0.217026,-0.176452,0.094006,-0.240268,0.081183,0.184685,0.186776,0.118697,0.030968,-0.107769,0.088333,-0.683962,0.512819,-0.988159,-0.077670,0.364253,-0.194567,-0.460793,-0.407250,-0.425779,-0.349133,-0.354863,-0.412489,-0.627815,-0.369300,-0.376236,-0.319205,0.301934,0.229944,0.444908,3
